#fte: [20-02-2018] http://switchoffandletsgo.blogspot.com.es/2013/04/relacionar-el-codigo-ine-con-su-codigo.html
#CodigoPostal	Municipio
06716	Villar de Rena
06717	Villar de Rena
06678	Villarta de los Montes
06300	Zafra
06129	Zahínos
06430	Zalamea de la Serena
06611	Zarza-Capilla
06830	Zarza, La
06830	Zarza, La
06185	Valdelacalzada
06184	Pueblonuevo del Guadiana
06186	Guadiana del Caudillo
07340	Alaró
07730	Alaior
07400	Alcúdia
07210	Algaida
07220	Algaida
07629	Algaida
07160	Andratx
07150	Andratx
07157	Andratx
07159	Andratx
07570	Artà
07579	Artà
07190	Banyalbufar
07191	Banyalbufar
07350	Binissalem
07311	Búger
07010	Bunyola
07110	Bunyola
07193	Bunyola
07349	Bunyola
07181	Calvià
07196	Calvià
07183	Calvià
07160	Calvià
07184	Calvià
07180	Calvià
07310	Campanet
07630	Campos
07638	Campos
07639	Campos
07580	Capdepera
07589	Capdepera
07590	Capdepera
07769	Ciutadella de Menorca
07750	Ciutadella de Menorca
07760	Ciutadella de Menorca
07330	Consell
07144	Costitx
07179	Deyá
07315	Escorca
07190	Esporles
07192	Estellencs
07200	Felanitx
07208	Felanitx
07209	Felanitx
07669	Felanitx
07670	Felanitx
07750	Ferreries
07872	Formentera
07860	Formentera
07870	Formentera
07871	Formentera
07109	Fornalutx
07800	Eivissa
07300	Inca
07518	Lloret de Vistalegre
07360	Lloseta
07430	Llubí
07609	Llucmajor
07620	Llucmajor
07600	Llucmajor
07639	Llucmajor
07700	Maó
07701	Maó
07702	Maó
07703	Maó
07712	Maó
07714	Maó
07680	Manacor
07687	Manacor
07689	Manacor
07500	Manacor
07688	Manacor
07509	Manacor
07312	Mancor de la Vall
07519	Maria de la Salut
07141	Marratxí
07740	Mercadal, Es
07748	Mercadal, Es
07230	Montuïri
07440	Muro
07458	Muro
07600	Palma de Mallorca
07012	Palma de Mallorca
07608	Palma de Mallorca
07199	Palma de Mallorca
07198	Palma de Mallorca
07120	Palma de Mallorca
07071	Palma de Mallorca
07015	Palma de Mallorca
07014	Palma de Mallorca
07013	Palma de Mallorca
07010	Palma de Mallorca
07009	Palma de Mallorca
07008	Palma de Mallorca
07007	Palma de Mallorca
07006	Palma de Mallorca
07005	Palma de Mallorca
07004	Palma de Mallorca
07003	Palma de Mallorca
07610	Palma de Mallorca
07002	Palma de Mallorca
07001	Palma de Mallorca
07011	Palma de Mallorca
07520	Petra
07469	Pollença
07470	Pollença
07460	Pollença
07260	Porreres
07420	Pobla, Sa
07194	Puigpunyent
07195	Puigpunyent
07800	Sant Antoni de Portmany
07816	Sant Antoni de Portmany
07820	Sant Antoni de Portmany
07828	Sant Antoni de Portmany
07140	Sencelles
07143	Sencelles
07144	Sencelles
07511	Sencelles
07829	Sant Josep de sa Talaia
07830	Sant Josep de sa Talaia
07817	Sant Josep de sa Talaia
07839	Sant Josep de sa Talaia
07818	Sant Josep de sa Talaia
07240	Sant Joan
07720	Sant Joan
07812	Sant Joan de Labritja
07815	Sant Joan de Labritja
07811	Sant Joan de Labritja
07810	Sant Joan de Labritja
07540	Sant Llorenç des Cardassar
07560	Sant Llorenç des Cardassar
07687	Sant Llorenç des Cardassar
07530	Sant Llorenç des Cardassar
07713	Sant Lluís
07710	Sant Lluís
07711	Sant Lluís
07142	Santa Eugènia
07800	Santa Eulalia del Río
07814	Santa Eulalia del Río
07819	Santa Eulalia del Río
07840	Santa Eulalia del Río
07849	Santa Eulalia del Río
07850	Santa Eulalia del Río
07450	Santa Margalida
07458	Santa Margalida
07459	Santa Margalida
07320	Santa María del Camí
07690	Santanyí
07560	Santanyí
07760	Santanyí
07850	Santanyí
07691	Santanyí
07660	Santanyí
07650	Santanyí
07659	Santanyí
07669	Santanyí
07313	Selva
07314	Selva
07316	Selva
07369	Selva
07638	Salines, Ses
07640	Salines, Ses
07510	Sineu
07100	Sóller
07179	Sóller
07101	Sóller
07108	Sóller
07550	Son Servera
07559	Son Servera
07560	Son Servera
07750	Son Servera
07170	Valldemossa
07190	Valldemossa
07720	Castell, Es
07250	Vilafranca de Bonany
07259	Ariany
07529	Ariany
07749	Migjorn Gran, Es
08630	Abrera
08256	Aguilar de Segarra
08328	Alella
08587	Alpens
08480	Ametlla del Vallès, L'
08350	Arenys de Mar
08350	Arenys de Munt
08358	Arenys de Munt
08717	Argençola
08310	Argentona
08271	Artés
08699	Avià
08610	Avià
08279	Avinyó
08731	Avinyonet del Penedès
08734	Avinyonet del Penedès
08793	Avinyonet del Penedès
08798	Avinyonet del Penedès
08591	Aiguafreda
08916	Badalona
08918	Badalona
08915	Badalona
08914	Badalona
08917	Badalona
08913	Badalona
08912	Badalona
08911	Badalona
08695	Bagà
08550	Balenyà
08660	Balsareny
08036	Barcelona
08031	Barcelona
08025	Barcelona
08026	Barcelona
08027	Barcelona
08028	Barcelona
08029	Barcelona
08030	Barcelona
08024	Barcelona
08032	Barcelona
08033	Barcelona
08023	Barcelona
08035	Barcelona
08018	Barcelona
08037	Barcelona
08038	Barcelona
08039	Barcelona
08040	Barcelona
08041	Barcelona
08042	Barcelona
08034	Barcelona
08010	Barcelona
08001	Barcelona
08002	Barcelona
08003	Barcelona
08004	Barcelona
08005	Barcelona
08006	Barcelona
08007	Barcelona
08020	Barcelona
08009	Barcelona
08022	Barcelona
08011	Barcelona
08012	Barcelona
08013	Barcelona
08014	Barcelona
08015	Barcelona
08016	Barcelona
08017	Barcelona
08019	Barcelona
08021	Barcelona
08008	Barcelona
08859	Begues
43421	Bellprat
08600	Berga
08415	Bigues i Riells
08416	Bigues i Riells
08619	Borredà
08294	Bruc, El
08559	Brull, El
08794	Cabanyes, Les
08718	Cabrera d'Anoia
08349	Cabrera de Mar
08348	Cabrils
08384	Cabrils
08280	Calaf
08393	Caldes d'Estrac
08140	Caldes de Montbui
08275	Calders
08370	Calella
08281	Calonge de Segarra
08506	Calldetenes
08262	Callús
08470	Campins
08472	Campins
08360	Canet de Mar
08420	Canovelles
08530	Cànoves i Samalús
08445	Cànoves i Samalús
08440	Cànoves i Samalús
08811	Canyelles
08786	Capellades
08619	Capolat
08440	Cardedeu
08261	Cardona
08787	Carme
08693	Casserres
08619	Castellar del Riu
08211	Castellar del Vallès
08696	Castellar de n'Hug
08296	Castellbell i el Vilar
08755	Castellbisbal
08183	Castellcir
08860	Castelldefels
08604	Castell de l'Areny
08729	Castellet i la Gornal
08732	Castellet i la Gornal
08255	Castellfollit del Boix
08281	Castellfollit de Riubregós
08297	Castellgalí
08251	Castellnou de Bages
08719	Castellolí
08183	Castellterçol
08732	Castellví de la Marca
08769	Castellví de Rosanes
08540	Centelles
08758	Cervelló
08293	Collbató
08178	Collsuspina
08289	Copons
08757	Corbera de Llobregat
08940	Cornellà de Llobregat
08880	Cubelles
08318	Dosrius
08319	Dosrius
08292	Esparreguera
08950	Esplugues de Llobregat
08614	Espunyola, L'
08148	Estany, L'
08184	Estany, L'
08699	Fígols
08470	Fogars de Montclús
08479	Fogars de Montclús
08495	Fogars de la Selva
08519	Folgueroles
08259	Fonollosa
08736	Font-rubí
08739	Font-rubí
08520	Franqueses del Vallès, Les
08521	Franqueses del Vallès, Les
08146	Gallifa
08530	Garriga, La
08850	Gavà
08672	Gaià
08790	Gelida
08680	Gironella
08695	Gisclareny
08792	Granada, La
08183	Granera
08403	Granollers
08401	Granollers
08402	Granollers
08474	Gualba
08253	Sant Salvador de Guardiola
08694	Guardiola de Berguedà
08503	Gurb
08901	Hospitalet de Llobregat, L'
08902	Hospitalet de Llobregat, L'
08903	Hospitalet de Llobregat, L'
08904	Hospitalet de Llobregat, L'
08905	Hospitalet de Llobregat, L'
08906	Hospitalet de Llobregat, L'
08907	Hospitalet de Llobregat, L'
08908	Hospitalet de Llobregat, L'
08700	Igualada
08719	Jorba
08519	Jorba
08779	Llacuna, La
08120	Llagosta, La
08450	Llinars del Vallès
08186	Lliçà d'Amunt
08185	Lliçà de Vall
08514	Lluçà
08380	Malgrat de Mar
08519	Malla
08560	Manlleu
08241	Manresa
08242	Manresa
08240	Manresa
08243	Manresa
08760	Martorell
08107	Martorelles
08510	Masies de Roda, Les
08508	Masies de Voltregà, Les
08509	Masies de Voltregà, Les
08320	Masnou, El
08782	Masquefa
08783	Masquefa
08230	Matadepera
08301	Mataró
08304	Mataró
08303	Mataró
08302	Mataró
08773	Mediona
08750	Molins de Rei
08100	Mollet del Vallès
08104	Mollet del Vallès
08110	Montcada i Reixac
08390	Montgat
08691	Monistrol de Montserrat
08275	Monistrol de Calders
08529	Muntanyola
08505	Muntanyola
08605	Montclar
08589	Montesquiu
08612	Montmajor
08717	Montmaneu
08590	Figaró-Montmany
08160	Montmeló
08170	Montornès del Vallès
08469	Montseny
08180	Moià
08278	Mura
08270	Navarcles
08670	Navàs
08269	Navàs
08698	Nou de Berguedà, La
08711	Òdena
08611	Olvan
08699	Olvan
08734	Olèrdola
08799	Olèrdola
08795	Olesa de Bonesvalls
08640	Olesa de Montserrat
08818	Olivella
08516	Olost
08573	Orís
08518	Oristà
08787	Orpí
08317	Òrrius
08796	Pacs del Penedès
08389	Palafolls
08184	Palau-solità i Plegamans
08753	Pallejà
08780	Pallejà
08754	Papiol, El
08150	Parets del Vallès
08589	Perafita
08784	Piera
08781	Hostalets de Pierola, Els
08397	Pineda de Mar
08733	Pla del Penedès, El
08787	Pobla de Claramunt, La
08696	Pobla de Lillet, La
08213	Polinyà
08738	Pontons
08820	Prat de Llobregat, El
08281	Prats de Rei, Els
08513	Prats de Lluçanès
08330	Premià de Mar
08797	Puigdàlber
08692	Puig-reig
08282	Pujalt
08619	Quar, La
08256	Rajadell
08299	Rellinars
08291	Ripollet
08430	Roca del Vallès, La
08254	Pont de Vilomara i Rocafort, El
08510	Roda de Ter
08161	Rubí
08191	Rubí
08719	Rubió
08205	Sabadell
08208	Sabadell
08207	Sabadell
08204	Sabadell
08203	Sabadell
08202	Sabadell
08201	Sabadell
08206	Sabadell
08619	Sagàs
08281	Sant Pere Sallavinera
08697	Saldes
08699	Saldes
08650	Sallent
08251	Santpedor
08359	Sant Iscle de Vallalta
08930	Sant Adrià de Besòs
08589	Sant Agustí de Lluçanès
08740	Sant Andreu de la Barca
08392	Sant Andreu de Llavaneres
08459	Sant Antoni de Vilamajor
08519	Sant Bartomeu del Grau
08220	Sant Boi de Llobregat
08830	Sant Boi de Llobregat
08589	Sant Boi de Lluçanès
08470	Sant Celoni
08476	Sant Celoni
08770	Sant Celoni
08396	Sant Cebrià de Vallalta
08849	Sant Climent de Llobregat
08195	Sant Cugat del Vallès
08198	Sant Cugat del Vallès
08197	Sant Cugat del Vallès
08196	Sant Cugat del Vallès
08175	Sant Cugat del Vallès
08174	Sant Cugat del Vallès
08172	Sant Cugat del Vallès
08173	Sant Cugat del Vallès
08190	Sant Cugat del Vallès
08798	Sant Cugat Sesgarrigues
08460	Sant Esteve de Palautordera
08461	Sant Esteve de Palautordera
08635	Sant Esteve Sesrovires
08782	Sant Esteve Sesrovires
08105	Sant Fost de Campsentelles
08182	Sant Feliu de Codines
08980	Sant Feliu de Llobregat
08274	Sant Feliu Sasserra
08272	Sant Fruitós de Bages
08339	Vilassar de Dalt
08512	Sant Hipòlit de Voltregà
08619	Sant Jaume de Frontanyà
08970	Sant Joan Despí
08250	Sant Joan de Vilatorrada
08340	Vilassar de Mar
08504	Sant Julià de Vilatorta
08960	Sant Just Desvern
08791	Sant Llorenç d'Hortons
08212	Sant Llorenç Savall
08458	Sant Llorenç Savall
08592	Sant Martí de Centelles
08515	Sant Martí d'Albars
08712	Sant Martí de Tous
08731	Sant Martí Sarroca
08282	Sant Martí Sesgueioles
08263	Sant Mateu de Bages
08269	Sant Mateu de Bages
08338	Premià de Dalt
08810	Sant Pere de Ribes
08812	Sant Pere de Ribes
08776	Sant Pere de Riudebitlles
08572	Sant Pere de Torelló
08458	Sant Pere de Vilamajor
08459	Sant Pere de Vilamajor
08460	Sant Pere de Vilamajor
08395	Sant Pol de Mar
08777	Sant Quintí de Mediona
08508	Sant Quirze de Besora
08580	Sant Quirze de Besora
08194	Sant Quirze del Vallès
08228	Sant Quirze del Vallès
08192	Sant Quirze del Vallès
08189	Sant Quirze Safaja
08770	Sant Sadurní d'Anoia
08519	Sant Sadurní d'Osormort
08298	Marganell
08509	Santa Cecília de Voltregà
08690	Santa Coloma de Cervelló
08921	Santa Coloma de Gramenet
08922	Santa Coloma de Gramenet
08923	Santa Coloma de Gramenet
08924	Santa Coloma de Gramenet
08507	Santa Eugènia de Berga
08505	Santa Eulàlia de Riuprimer
08187	Santa Eulàlia de Ronçana
08792	Santa Fe del Penedès
08710	Santa Margarida de Montbui
08730	Santa Margarida i els Monjos
08210	Barberà del Vallès
08584	Santa Maria de Besora
08589	Santa Maria de Besora
08511	Santa Maria de Corcó
08569	Santa Maria de Corcó
08517	Santa Maria de Merlès
08619	Santa Maria de Merlès
08106	Santa Maria de Martorelles
08787	Santa Maria de Miralles
08273	Santa Maria d'Oló
08460	Santa Maria de Palautordera
08130	Santa Perpètua de Mogoda
08398	Santa Susanna
08295	Sant Vicenç de Castellet
08620	Sant Vicenç dels Horts
08394	Sant Vicenç de Montalt
08571	Sant Vicenç de Torelló
08193	Cerdanyola del Vallès
08290	Cerdanyola del Vallès
08181	Sentmenat
08698	Cercs
08554	Seva
08553	Seva
08870	Sitges
08871	Sitges
08589	Sobremunt
08588	Sora
08739	Subirats
08260	Súria
08519	Tavèrnoles
08593	Tagamanent
08278	Talamanca
08552	Taradell
08226	Terrassa
08801	Terrassa
08228	Terrassa
08221	Terrassa
08227	Terrassa
08224	Terrassa
08222	Terrassa
08223	Terrassa
08225	Terrassa
08511	Tavertet
08329	Teià
08391	Tiana
08551	Tona
08490	Tordera
08570	Torelló
08789	Torre de Claramunt, La
08775	Torrelavit
08737	Torrelles de Foix
08629	Torrelles de Llobregat
08231	Ullastrell
08233	Vacarisses
08785	Vallbona d'Anoia
08699	Vallcebre
08470	Vallgorguina
08471	Vallgorguina
08759	Vallirana
08188	Vallromanes
08289	Veciana
08519	Vic
08500	Vic
08613	Vilada
08232	Viladecavalls
08840	Viladecans
08788	Vilanova del Camí
08519	Vilanova de Sau
08735	Vilobí del Penedès
08720	Vilafranca del Penedès
08455	Vilalba Sasserra
08800	Vilanova i la Geltrú
08673	Viver i Serrateix
08569	Rupit i Pruit
08410	Vilanova del Vallès
08694	Sant Julià de Cerdanyola
08214	Badia del Vallès
08756	Palma de Cervelló, La
09141	Abajas
09592	Abajas
09462	Adrada de Haza
09593	Aguas Cándidas
09249	Aguilar de Bureba
09239	Albillos
09258	Alcocero de Mola
39232	Alfoz de Bricia
09572	Alfoz de Bricia
09571	Alfoz de Bricia
09233	Alfoz de Bricia
09570	Alfoz de Santa Gadea
09571	Alfoz de Santa Gadea
09219	Altable
09146	Altos, Los
09551	Altos, Los
09559	Altos, Los
09219	Ameyugo
09312	Anguix
09400	Aranda de Duero
09450	Aranda de Duero
09370	Aranda de Duero
09410	Arandilla
09451	Arauzo de Miel
09631	Arauzo de Miel
09451	Arauzo de Salce
09451	Arauzo de Torre
09195	Arcos
09239	Arcos
09107	Arenillas de Riopisuerga
09570	Arija
09199	Arlanzón
09292	Arraya de Oca
09199	Atapuerca
09194	Ausines, Los
09351	Ausines, Los
09642	Ausines, Los
09345	Avellanosa de Muñó
09350	Bahabón de Esgueva
09119	Balbases, Los
09450	Baños de Valdearados
09248	Bañuelos de Bureba
09615	Barbadillo de Herreros
09613	Barbadillo del Mercado
09614	Barbadillo del Pez
09226	Barrio de Muñó
09246	Barrios de Bureba, Los
09249	Barrios de Bureba, Los
09199	Barrios de Colina
09125	Basconcillos del Tozo
09126	Basconcillos del Tozo
09127	Basconcillos del Tozo
09259	Bascuñana
09226	Belbimbre
09272	Belorado
09267	Belorado
09250	Belorado
09248	Belorado
09258	Belorado
01427	Berberana
09511	Berberana
09316	Berlangas de Roa
09245	Berzosa de Bureba
09214	Bozoó
09219	Bozoó
09490	Brazacorta
09249	Briviesca
09292	Briviesca
09245	Briviesca
09240	Briviesca
09248	Briviesca
09293	Bugedo
09230	Buniel
09003	Burgos
09199	Burgos
09193	Burgos
09192	Burgos
09007	Burgos
09006	Burgos
09004	Burgos
09002	Burgos
09001	Burgos
09005	Burgos
09244	Busto de Bureba
09350	Cabañes de Esgueva
09612	Cabezón de la Sierra
09239	Cavia
09451	Caleruega
09493	Campillo de Aranda
09650	Campolara
09692	Canicosa de la Sierra
09593	Cantabrana
09611	Carazo
09246	Carcedo de Bureba
09592	Carcedo de Bureba
09194	Carcedo de Burgos
09193	Carcedo de Burgos
09194	Cardeñadijo
09199	Cardeñajimeno
09193	Cardeñajimeno
09192	Cardeñuela Riopico
09248	Carrias
09280	Cascajares de Bureba
09640	Cascajares de la Sierra
09227	Castellanos de Castro
09259	Castildelgado
09258	Castil de Peones
09691	Castrillo de la Reina
09391	Castrillo de la Vega
09193	Castrillo del Val
09198	Castrillo del Val
09108	Castrillo de Riopisuerga
09107	Castrillo Matajudíos
09109	Castrojeriz
09110	Castrojeriz
09119	Castrojeriz
09239	Cayuela
09348	Cebrecos
09226	Celada del Camino
09270	Cerezo de Río Tirón
09292	Cerratón de Juarros
09228	Ciadoncha
09213	Cillaperlata
09349	Cilleruelo de Abajo
09349	Cilleruelo de Arriba
09610	Ciruelos de Cervera
09320	Cogollos
01118	Condado de Treviño
01211	Condado de Treviño
09215	Condado de Treviño
09216	Condado de Treviño
09217	Condado de Treviño
09218	Condado de Treviño
09294	Condado de Treviño
09613	Contreras
09410	Coruña del Conde
09347	Covarrubias
09346	Covarrubias
09352	Cubillo del Campo
09251	Cubo de Bureba
09315	Cueva de Roa, La
09641	Cuevas de San Clemente
09219	Encío
09280	Encío
09610	Espinosa de Cervera
09258	Espinosa del Camino
09566	Espinosa de los Monteros
09567	Espinosa de los Monteros
09560	Espinosa de los Monteros
09569	Espinosa de los Monteros
09230	Estépar
09239	Estépar
09349	Fontioso
09230	Frandovínez
09267	Fresneda de la Sierra Tirón
09259	Fresneña
09491	Fresnillo de las Dueñas
09272	Fresno de Río Tirón
09290	Fresno de Rodilla
09211	Frías
09244	Fuentebureba
09315	Fuentecén
09471	Fuentelcésped
09318	Fuentelisendo
09315	Fuentemolinos
09461	Fuentenebro
09471	Fuentespina
09247	Galbarros
09612	Gallega, La
09128	Grijalba
09245	Grisaleña
09370	Gumiel de Izán
09443	Gumiel de Mercado
09611	Hacinas
09436	Haza
09463	Haza
09227	Hontanas
09462	Hontangas
09351	Hontoria de la Cantera
09619	Hontoria del Pinar
09660	Hontoria del Pinar
09450	Hontoria de Valdearados
09133	Hormazas, Las
09150	Hormazas, Las
09230	Hornillos del Camino
09311	Horra, La
09640	Hortigüela
09316	Hoyales de Roa
09125	Huérmeces
09150	Huérmeces
09614	Huerta de Arriba
09430	Huerta de Rey
09454	Huerta de Rey
09124	Humada
09126	Humada
09191	Hurones
09198	Ibeas de Juarros
09128	Ibeas de Juarros
09194	Ibeas de Juarros
09259	Ibrillos
09678	Iglesiarrubia
09345	Iglesiarrubia
09227	Iglesias
09133	Isar
09653	Isar
09654	Isar
09107	Itero del Castillo
09640	Jaramillo de la Fuente
09640	Jaramillo Quemado
09510	Junta de Traslaloma
09514	Junta de Traslaloma
09511	Junta de Villalba de Losa
09651	Jurisdicción de Lara
09640	Jurisdicción de Lara
01427	Jurisdicción de San Zadornil
09340	Lerma
09341	Lerma
09347	Lerma
09348	Lerma
09349	Lerma
09246	Llano de Bureba
09320	Madrigal del Monte
09330	Madrigalejo del Monte
09390	Madrigalejo del Monte
09228	Mahamud
09317	Mambrilla de Castrejón
09642	Mambrillas de Lara
09640	Mambrillas de Lara
09612	Mamolar
09133	Manciles
09228	Mazuela
09346	Mecerreyes
09500	Medina de Pomar
09512	Medina de Pomar
09513	Medina de Pomar
09514	Medina de Pomar
09515	Medina de Pomar
09100	Melgar de Fernamental
09121	Melgar de Fernamental
09108	Melgar de Fernamental
09212	Merindad de Cuesta-Urria
09515	Merindad de Cuesta-Urria
09549	Merindad de Cuesta-Urria
09594	Merindad de Cuesta-Urria
09514	Merindad de Montija
09569	Merindad de Montija
09557	Merindad de Sotoscueva
09567	Merindad de Sotoscueva
09568	Merindad de Sotoscueva
09557	Merindad de Valdeporres
09573	Merindad de Valdeporres
09574	Merindad de Valdeporres
09559	Merindad de Valdivielso
09460	Milagros
09200	Miranda de Ebro
09212	Miranda de Ebro
09218	Miranda de Ebro
09219	Miranda de Ebro
09293	Miranda de Ebro
26212	Miranda de Ebro
09252	Miraveche
09620	Modúbar de la Emparedada
09613	Monasterio de la Sierra
09292	Monasterio de Rodilla
09691	Moncalvillo
09615	Monterrubio de la Demanda
09125	Montorio
09462	Moradillo de Roa
09318	Nava de Roa
09249	Navas de Bureba
09348	Nebreda
09679	Neila
09311	Olmedillo de Roa
09228	Olmillos de Muñó
09246	Oña
09593	Oña
09559	Oña
09554	Oña
09249	Oña
09211	Oña
09530	Oña
09350	Oquillas
09192	Orbaneja Riopico
09109	Padilla de Abajo
09108	Padilla de Arriba
09593	Padrones de Bureba
09680	Palacios de la Sierra
09107	Palacios de Riopisuerga
09649	Palazuelos de la Sierra
09226	Palazuelos de Muñó
09220	Pampliega
09226	Pampliega
09589	Pampliega
09280	Pancorbo
09462	Pardilla
09211	Partido de la Sierra en Tobalina
09314	Pedrosa de Duero
09317	Pedrosa de Duero
09133	Pedrosa del Páramo
09119	Pedrosa del Príncipe
09131	Pedrosa de Río Úrbel
09410	Peñaranda de Duero
09490	Peñaranda de Duero
09342	Peral de Arlanza
09246	Piérnigas
09199	Pineda de la Sierra
09349	Pineda Trasmonte
09612	Pinilla de los Barruecos
09613	Pinilla de los Moros
09354	Pinilla Trasmonte
09246	Poza de la Sal
09592	Poza de la Sal
09248	Prádanos de Bureba
09268	Pradoluengo
09260	Pradoluengo
09228	Presencio
09294	Puebla de Arganzón, La
09347	Puentedura
09454	Quemada
09246	Quintanabureba
09370	Quintana del Pidio
09244	Quintanaélez
09140	Quintanaortuño
09290	Quintanapalla
09670	Quintanar de la Sierra
09292	Quintanavides
09349	Quintanilla de la Mata
09348	Quintanilla del Coco
09131	Quintanillas, Las
09271	Quintanilla San García
09140	Quintanilla Vivar
09660	Rabanera del Pinar
09199	Rábanos
09268	Rábanos
09269	Rábanos
09130	Rabé de las Calzadas
34492	Rebolledo de la Torre
09259	Redecilla del Camino
09259	Redecilla del Campo
09270	Redecilla del Campo
09693	Regumiel de la Sierra
09248	Reinoso
09347	Retuerta
09613	Revilla y Ahedo, La
09194	Revilla del Campo
09647	Revilla del Campo
09620	Revillarruz
34260	Revilla Vallejera
09108	Rezmondo
09615	Riocavado de la Sierra
09300	Roa
09246	Rojas
09345	Royuela de Río Franco
09344	Royuela de Río Franco
09199	Rubena
09592	Rublacedo de Abajo
09593	Rucandio
09593	Salas de Bureba
09600	Salas de los Infantes
09613	Salas de los Infantes
09615	Salas de los Infantes
09620	Saldaña de Burgos
09247	Salinillas de Bureba
09198	San Adrián de Juarros
09490	San Juan del Monte
09230	San Mamés de Burgos
09317	San Martín de Rubiales
09640	San Millán de Lara
09341	Santa Cecilia
